iter	Accuracy	Logloss
879	0.9917369552	0.02568438666
880	0.9917300922	0.02566226364
881	0.9917300922	0.02565184921
882	0.9917232292	0.0256310578
883	0.9917712701	0.02560321851
884	0.9917644071	0.02559690542
885	0.9917849961	0.02558328817
886	0.9918055851	0.02556772292
887	0.9917918591	0.02556318229
888	0.9917987221	0.02553895014
889	0.9918055851	0.02553694781
890	0.9918261741	0.02552428582
891	0.9918193111	0.02550524226
892	0.9918536261	0.02547583402
893	0.991881078	0.02545032658
894	0.991922256	0.02541922806
895	0.991901667	0.02539723106
896	0.991915393	0.02537760686
897	0.991970297	0.02534921983
898	0.9919840229	0.02531313202
899	0.9919840229	0.02528522018
900	0.9919977489	0.02526106177
901	0.9920046119	0.02524419434
902	0.9920046119	0.02523727739
903	0.9920183379	0.02522293567
904	0.9920183379	0.02520675549
905	0.9920389269	0.02517920124
906	0.9920595159	0.02514942578
907	0.9920732419	0.02513673139
908	0.9921006938	0.02510679652
909	0.9921075568	0.02507653687
910	0.9921144198	0.02506304791
911	0.9921350088	0.02502381536
912	0.9921350088	0.02501771637
913	0.9921830498	0.02497129835
914	0.9922448167	0.02492209323
915	0.9922585427	0.02489125229
916	0.9922791317	0.02485673295
917	0.9922791317	0.02484546829
918	0.9922585427	0.02482765718
919	0.9922585427	0.0248026054
920	0.9922585427	0.02478540145
921	0.9922722687	0.02477476897
922	0.9922722687	0.02476496954
923	0.9923134467	0.02472928818
924	0.9923065837	0.02471338051
925	0.9923340356	0.02468474704
926	0.9923271727	0.02465252414
927	0.9923408986	0.02462382573
928	0.9923546246	0.02461005267
929	0.9923477616	0.02459694897
930	0.9923340356	0.02458737775
931	0.9923408986	0.02456635781
932	0.9923683506	0.02455927707
933	0.9923614876	0.02453163651
934	0.9923683506	0.0245054374
935	0.9924026656	0.02447938811
936	0.9924026656	0.02447690049
937	0.9923958026	0.02446894036
938	0.9923820766	0.02445312552
939	0.9923889396	0.02444219784
940	0.9923958026	0.02443182151
941	0.9924301176	0.02439697087
942	0.9924712955	0.02438244542
943	0.9924712955	0.02438037195
944	0.9924712955	0.02435802974
945	0.9925056105	0.02435074333
